timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1781271322823,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-3,text,false,,1100,167,38,38,http://localhost:3000/api/dashboard/stats,1,0,0
1781271322830,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-22,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,38,38,http://localhost:3000/api/auth/login,2,0,0
1781271322851,1,GET /api/customers,401,Unauthorized,Load Generator 1-19,text,false,,1100,161,38,38,http://localhost:3000/api/customers,1,0,0
1781271322865,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-13,text,false,,1100,167,39,39,http://localhost:3000/api/dashboard/stats,1,0,0
1781271322924,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-31,text,false,,1100,167,39,39,http://localhost:3000/api/dashboard/stats,1,0,0
1781271322974,2,GET /api/inventory,401,Unauthorized,Load Generator 1-24,text,false,,1100,161,39,39,http://localhost:3000/api/inventory,2,0,0
1781271323018,2,GET /api/inventory,401,Unauthorized,Load Generator 1-28,text,false,,1100,161,39,39,http://localhost:3000/api/inventory,2,0,0
1781271323085,1,GET /api/customers,401,Unauthorized,Load Generator 1-21,text,false,,1100,161,39,39,http://localhost:3000/api/customers,1,0,0
1781271323112,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-33,text,false,,1100,167,39,39,http://localhost:3000/api/dashboard/stats,1,0,0
1781271323149,1,GET /api/inventory,401,Unauthorized,Load Generator 1-10,text,false,,1100,161,39,39,http://localhost:3000/api/inventory,1,0,0
1781271323175,1,GET /api/inventory,401,Unauthorized,Load Generator 1-12,text,false,,1100,161,40,40,http://localhost:3000/api/inventory,1,0,0
1781271323224,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,40,40,http://localhost:3000/api/auth/login,2,0,0
1781271323255,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-18,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,40,40,http://localhost:3000/api/auth/login,1,0,0
1781271323303,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-17,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,40,40,http://localhost:3000/api/auth/login,1,0,0
1781271323317,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-23,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,40,40,http://localhost:3000/api/auth/login,1,0,0
1781271323369,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,40,40,http://localhost:3000/api/auth/login,1,0,0
1781271323433,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-35,text,false,,1100,167,40,40,http://localhost:3000/api/dashboard/stats,1,0,0
1781271323436,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-20,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,40,40,http://localhost:3000/api/auth/login,1,0,0
1781271323446,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-16,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,40,40,http://localhost:3000/api/auth/login,1,0,0
1781271323479,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-34,text,false,,1100,167,41,41,http://localhost:3000/api/dashboard/stats,1,0,0
1781271323486,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-19,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,41,41,http://localhost:3000/api/auth/login,1,0,0
1781271323487,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-29,text,false,,1100,167,41,41,http://localhost:3000/api/dashboard/stats,1,0,0
1781271323655,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,41,41,http://localhost:3000/api/auth/login,2,0,0
1781271323695,2,GET /api/inventory,401,Unauthorized,Load Generator 1-15,text,false,,1100,161,41,41,http://localhost:3000/api/inventory,2,0,0
1781271323709,2,GET /api/inventory,401,Unauthorized,Load Generator 1-26,text,false,,1100,161,41,41,http://localhost:3000/api/inventory,1,0,0
1781271323748,2,GET /api/customers,401,Unauthorized,Load Generator 1-27,text,false,,1100,161,41,41,http://localhost:3000/api/customers,2,0,0
1781271323751,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-40,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,41,41,http://localhost:3000/api/auth/login,1,0,1
1781271323759,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-25,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,41,41,http://localhost:3000/api/auth/login,2,0,0
1781271323784,1,GET /api/inventory,401,Unauthorized,Load Generator 1-31,text,false,,1100,161,42,42,http://localhost:3000/api/inventory,1,0,0
1781271323860,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-37,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,42,42,http://localhost:3000/api/auth/login,2,0,1
1781271323861,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-38,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,42,42,http://localhost:3000/api/auth/login,2,0,1
1781271323866,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-39,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,42,42,http://localhost:3000/api/auth/login,2,0,1
1781271323872,0,GET /api/inventory,401,Unauthorized,Load Generator 1-30,text,false,,1100,161,42,42,http://localhost:3000/api/inventory,0,0,0
1781271324096,2,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-20,text,false,,1100,167,43,43,http://localhost:3000/api/dashboard/stats,2,0,0
1781271324097,2,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-23,text,false,,1100,167,43,43,http://localhost:3000/api/dashboard/stats,2,0,0
1781271324103,1,GET /api/inventory,401,Unauthorized,Load Generator 1-8,text,false,,1100,161,43,43,http://localhost:3000/api/inventory,1,0,0
1781271324124,1,GET /api/inventory,401,Unauthorized,Load Generator 1-34,text,false,,1100,161,43,43,http://localhost:3000/api/inventory,1,0,0
1781271324163,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,43,43,http://localhost:3000/api/auth/login,2,0,0
1781271324165,1,GET /api/inventory,401,Unauthorized,Load Generator 1-13,text,false,,1100,161,43,43,http://localhost:3000/api/inventory,1,0,0
1781271324209,2,GET /api/customers,401,Unauthorized,Load Generator 1-11,text,false,,1100,161,43,43,http://localhost:3000/api/customers,2,0,0
1781271324237,1,GET /api/customers,401,Unauthorized,Load Generator 1-15,text,false,,1100,161,43,43,http://localhost:3000/api/customers,1,0,0
1781271324272,2,GET /api/customers,401,Unauthorized,Load Generator 1-5,text,false,,1100,161,43,43,http://localhost:3000/api/customers,2,0,0
1781271324282,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,43,43,http://localhost:3000/api/auth/login,1,0,0
1781271324306,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,43,43,http://localhost:3000/api/auth/login,1,0,0
1781271324306,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-1,text,false,,1100,167,43,43,http://localhost:3000/api/dashboard/stats,1,0,0
1781271324326,1,GET /api/customers,401,Unauthorized,Load Generator 1-14,text,false,,1100,161,43,43,http://localhost:3000/api/customers,1,0,0
1781271324328,1,GET /api/customers,401,Unauthorized,Load Generator 1-10,text,false,,1100,161,43,43,http://localhost:3000/api/customers,1,0,0
1781271324349,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-17,text,false,,1100,167,43,43,http://localhost:3000/api/dashboard/stats,1,0,0
1781271324398,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-36,text,false,,1100,167,44,44,http://localhost:3000/api/dashboard/stats,1,0,0
1781271324401,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-21,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,44,44,http://localhost:3000/api/auth/login,1,0,0
1781271324465,2,GET /api/inventory,401,Unauthorized,Load Generator 1-3,text,false,,1100,161,44,44,http://localhost:3000/api/inventory,2,0,0
1781271324556,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-27,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,44,44,http://localhost:3000/api/auth/login,1,0,0
1781271324563,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-32,text,false,,1100,167,44,44,http://localhost:3000/api/dashboard/stats,1,0,0
1781271324600,2,GET /api/inventory,401,Unauthorized,Load Generator 1-20,text,false,,1100,161,44,44,http://localhost:3000/api/inventory,1,0,0
1781271324670,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-37,text,false,,1100,167,45,45,http://localhost:3000/api/dashboard/stats,1,0,0
1781271324688,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-43,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,45,45,http://localhost:3000/api/auth/login,2,0,1
1781271324715,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-22,text,false,,1100,167,45,45,http://localhost:3000/api/dashboard/stats,1,0,0
1781271324741,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-40,text,false,,1100,167,45,45,http://localhost:3000/api/dashboard/stats,1,0,0
1781271324781,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-41,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,45,45,http://localhost:3000/api/auth/login,2,0,1
1781271324790,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-16,text,false,,1100,167,45,45,http://localhost:3000/api/dashboard/stats,1,0,0
1781271324810,1,GET /api/customers,401,Unauthorized,Load Generator 1-28,text,false,,1100,161,45,45,http://localhost:3000/api/customers,1,0,0
1781271324810,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-42,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,45,45,http://localhost:3000/api/auth/login,2,0,1
1781271324816,2,GET /api/inventory,401,Unauthorized,Load Generator 1-33,text,false,,1100,161,45,45,http://localhost:3000/api/inventory,2,0,0
1781271324948,2,GET /api/customers,401,Unauthorized,Load Generator 1-24,text,false,,1100,161,45,45,http://localhost:3000/api/customers,2,0,0
1781271324976,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-44,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,46,46,http://localhost:3000/api/auth/login,1,0,1
1781271324993,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-11,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,46,46,http://localhost:3000/api/auth/login,1,0,0
1781271325000,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-4,text,false,,1100,167,46,46,http://localhost:3000/api/dashboard/stats,1,0,0
1781271325070,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-6,text,false,,1100,167,46,46,http://localhost:3000/api/dashboard/stats,1,0,0
1781271325072,1,GET /api/inventory,401,Unauthorized,Load Generator 1-29,text,false,,1100,161,46,46,http://localhost:3000/api/inventory,1,0,0
1781271325080,0,GET /api/customers,401,Unauthorized,Load Generator 1-8,text,false,,1100,161,46,46,http://localhost:3000/api/customers,0,0,0
1781271325106,2,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-9,text,false,,1100,167,46,46,http://localhost:3000/api/dashboard/stats,2,0,0
1781271325128,2,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-19,text,false,,1100,167,46,46,http://localhost:3000/api/dashboard/stats,2,0,0
1781271325149,1,GET /api/customers,401,Unauthorized,Load Generator 1-12,text,false,,1100,161,46,46,http://localhost:3000/api/customers,1,0,0
1781271325179,2,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-18,text,false,,1100,167,46,46,http://localhost:3000/api/dashboard/stats,1,0,0
1781271325241,1,GET /api/customers,401,Unauthorized,Load Generator 1-20,text,false,,1100,161,46,46,http://localhost:3000/api/customers,1,0,0
1781271325256,1,GET /api/inventory,401,Unauthorized,Load Generator 1-36,text,false,,1100,161,46,46,http://localhost:3000/api/inventory,1,0,0
1781271325279,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,47,47,http://localhost:3000/api/auth/login,1,0,0
1781271325290,1,GET /api/inventory,401,Unauthorized,Load Generator 1-35,text,false,,1100,161,47,47,http://localhost:3000/api/inventory,1,0,0
1781271325294,1,GET /api/customers,401,Unauthorized,Load Generator 1-31,text,false,,1100,161,47,47,http://localhost:3000/api/customers,1,0,0
1781271325323,0,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-7,text,false,,1100,167,47,47,http://localhost:3000/api/dashboard/stats,0,0,0
1781271325325,1,GET /api/inventory,401,Unauthorized,Load Generator 1-1,text,false,,1100,161,47,47,http://localhost:3000/api/inventory,1,0,0
1781271325500,1,GET /api/customers,401,Unauthorized,Load Generator 1-26,text,false,,1100,161,47,47,http://localhost:3000/api/customers,1,0,0
1781271325528,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-25,text,false,,1100,167,47,47,http://localhost:3000/api/dashboard/stats,1,0,0
1781271325560,1,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-39,text,false,,1100,167,48,48,http://localhost:3000/api/dashboard/stats,1,0,0
1781271325569,1,GET /api/customers,401,Unauthorized,Load Generator 1-30,text,false,,1100,161,48,48,http://localhost:3000/api/customers,1,0,0
1781271325623,1,GET /api/customers,401,Unauthorized,Load Generator 1-33,text,false,,1100,161,48,48,http://localhost:3000/api/customers,1,0,0
1781271325648,2,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-43,text,false,,1100,167,48,48,http://localhost:3000/api/dashboard/stats,2,0,0
1781271325718,1,POST /api/auth/login,429,Too Many Requests,Load Generator 1-28,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,48,48,http://localhost:3000/api/auth/login,1,0,0
1781271325727,1,GET /api/inventory,401,Unauthorized,Load Generator 1-23,text,false,,1100,161,48,48,http://localhost:3000/api/inventory,1,0,0
1781271325746,2,POST /api/auth/login,429,Too Many Requests,Load Generator 1-14,text,false,"Test failed: code expected to equal /

****** received  : [[[429]]]

****** comparison: [[[200]]]

/",1149,251,48,48,http://localhost:3000/api/auth/login,2,0,0
1781271325781,2,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-38,text,false,,1100,167,48,48,http://localhost:3000/api/dashboard/stats,2,0,0
1781271325797,3,GET /api/dashboard/stats,401,Unauthorized,Load Generator 1-2,text,false,,1100,167,48,48,http://localhost:3000/api/dashboard/stats,3,0,0
